D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_48_703.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_48_703.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_48_703.jpg,0,1,0,30.18935
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_48_780.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_48_780.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_48_780.jpg,0,1,0,30.19016
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_48_849.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_48_849.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_48_849.jpg,-0.2,1,0,30.18181
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_48_934.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_48_934.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_48_934.jpg,0,1,0,30.18928
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_49_003.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_49_003.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_49_003.jpg,0,1,0,30.19014
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_49_072.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_49_072.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_49_072.jpg,0,1,0,30.19027
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_49_140.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_49_140.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_49_140.jpg,0,1,0,30.19029
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_49_214.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_49_214.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_49_214.jpg,-0.05,1,0,30.18981
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_49_292.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_49_292.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_49_292.jpg,-0.25,1,0,30.17512
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_49_360.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_49_360.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_49_360.jpg,0,1,0,30.1832
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_49_434.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_49_434.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_49_434.jpg,0,1,0,30.18957
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_49_509.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_49_509.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_49_509.jpg,0,1,0,30.19016
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_49_588.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_49_588.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_49_588.jpg,0,1,0,30.1903
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_49_671.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_49_671.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_49_671.jpg,0,1,0,30.19036
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_49_752.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_49_752.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_49_752.jpg,0,1,0,30.1903
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_49_826.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_49_826.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_49_826.jpg,0,1,0,30.19032
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_49_893.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_49_893.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_49_893.jpg,0,1,0,30.19036
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_49_965.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_49_965.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_49_965.jpg,0,1,0,30.19029
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_50_038.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_50_038.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_50_038.jpg,0,1,0,30.1903
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_50_105.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_50_105.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_50_105.jpg,0,1,0,30.19029
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_50_174.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_50_174.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_50_174.jpg,0,1,0,30.19029
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_50_250.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_50_250.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_50_250.jpg,0,1,0,30.19031
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_50_319.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_50_319.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_50_319.jpg,0,1,0,30.19029
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_50_397.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_50_397.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_50_397.jpg,0,1,0,30.19031
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_50_469.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_50_469.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_50_469.jpg,0,1,0,30.19029
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_50_539.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_50_539.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_50_539.jpg,0,1,0,30.1903
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_50_618.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_50_618.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_50_618.jpg,0,1,0,30.19031
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_50_704.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_50_704.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_50_704.jpg,0,1,0,30.19029
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_50_772.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_50_772.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_50_772.jpg,0,1,0,30.19025
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_50_840.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_50_840.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_50_840.jpg,0,1,0,30.1903
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_50_911.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_50_911.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_50_911.jpg,0,1,0,30.19031
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_50_985.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_50_985.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_50_985.jpg,0,1,0,30.19032
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_51_059.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_51_059.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_51_059.jpg,0,1,0,30.1903
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_51_127.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_51_127.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_51_127.jpg,0,1,0,30.1903
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_51_212.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_51_212.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_51_212.jpg,0,1,0,30.19029
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_51_333.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_51_333.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_51_333.jpg,0,1,0,30.1903
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_51_447.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_51_447.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_51_447.jpg,0,1,0,30.1903
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_51_566.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_51_566.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_51_566.jpg,0,1,0,30.19032
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_51_678.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_51_678.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_51_678.jpg,0,1,0,30.1903
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_51_789.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_51_789.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_51_789.jpg,0,1,0,30.1903
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_51_897.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_51_897.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_51_897.jpg,0,1,0,30.19028
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_52_016.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_52_016.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_52_016.jpg,0,1,0,30.19031
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_52_134.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_52_134.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_52_134.jpg,0,1,0,30.1903
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_52_211.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_52_211.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_52_211.jpg,0,1,0,30.19031
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_52_280.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_52_280.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_52_280.jpg,0,1,0,30.19028
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_52_353.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_52_353.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_52_353.jpg,0,1,0,30.19029
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_52_422.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_52_422.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_52_422.jpg,0,1,0,30.19032
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_52_499.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_52_499.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_52_499.jpg,0,1,0,30.19045
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_52_566.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_52_566.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_52_566.jpg,0,1,0,30.19029
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_52_640.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_52_640.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_52_640.jpg,0,1,0,30.19031
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_52_717.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_52_717.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_52_717.jpg,0,1,0,30.19043
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_52_786.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_52_786.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_52_786.jpg,0,1,0,30.19034
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_52_854.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_52_854.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_52_854.jpg,0,1,0,30.19028
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_52_928.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_52_928.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_52_928.jpg,0.05,1,0,30.1897
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_53_001.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_53_001.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_53_001.jpg,0.2,1,0,30.17979
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_53_077.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_53_077.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_53_077.jpg,0.4,1,0,30.15745
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_53_147.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_53_147.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_53_147.jpg,0,1,0,30.18651
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_53_215.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_53_215.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_53_215.jpg,0,1,0,30.1891
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_53_294.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_53_294.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_53_294.jpg,0,1,0,30.1903
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_53_364.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_53_364.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_53_364.jpg,0,1,0,30.19018
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_53_433.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_53_433.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_53_433.jpg,0,1,0,30.19014
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_53_501.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_53_501.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_53_501.jpg,0,1,0,30.19018
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_53_573.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_53_573.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_53_573.jpg,0.2,1,0,30.17865
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_53_652.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_53_652.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_53_652.jpg,0.4,1,0,30.15741
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_53_728.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_53_728.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_53_728.jpg,0.6000001,1,0,30.13224
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_53_800.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_53_800.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_53_800.jpg,0,1,0,30.18111
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_53_866.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_53_866.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_53_866.jpg,0,1,0,30.18882
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_53_942.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_53_942.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_53_942.jpg,0,1,0,30.18959
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_54_022.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_54_022.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_54_022.jpg,0,1,0,30.18983
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_54_094.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_54_094.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_54_094.jpg,0,1,0,30.19089
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_54_161.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_54_161.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_54_161.jpg,0,1,0,30.19031
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_54_235.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_54_235.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_54_235.jpg,0,1,0,30.19013
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_54_301.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_54_301.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_54_301.jpg,0.15,1,0,30.18443
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_54_376.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_54_376.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_54_376.jpg,0.35,1,0,30.16318
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_54_449.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_54_449.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_54_449.jpg,0,1,0,30.18796
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_54_520.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_54_520.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_54_520.jpg,0,1,0,30.19
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_54_589.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_54_589.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_54_589.jpg,0.1,1,0,30.19009
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_54_660.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_54_660.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_54_660.jpg,0.25,1,0,30.17837
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_54_727.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_54_727.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_54_727.jpg,0,1,0,30.19028
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_54_798.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_54_798.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_54_798.jpg,0.05,1,0,30.19059
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_54_873.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_54_873.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_54_873.jpg,0.25,1,0,30.17925
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_54_941.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_54_941.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_54_941.jpg,0.4,1,0,30.16181
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_55_009.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_55_009.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_55_009.jpg,0.6000001,1,0,30.13539
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_55_086.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_55_086.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_55_086.jpg,0.8000001,1,0,30.11019
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_55_163.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_55_163.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_55_163.jpg,1,1,0,30.09102
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_55_233.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_55_233.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_55_233.jpg,1,1,0,30.09774
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_55_309.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_55_309.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_55_309.jpg,1,1,0,30.12528
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_55_381.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_55_381.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_55_381.jpg,0,1,0,30.16283
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_55_459.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_55_459.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_55_459.jpg,0,1,0,30.17728
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_55_528.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_55_528.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_55_528.jpg,0,1,0,30.18559
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_55_602.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_55_602.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_55_602.jpg,0,1,0,30.19117
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_55_673.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_55_673.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_55_673.jpg,0,1,0,30.18845
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_55_739.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_55_739.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_55_739.jpg,0,1,0,30.19071
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_55_819.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_55_819.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_55_819.jpg,0,1,0,30.19361
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_55_891.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_55_891.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_55_891.jpg,0,1,0,30.18631
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_55_959.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_55_959.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_55_959.jpg,0,1,0,30.19267
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_56_031.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_56_031.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_56_031.jpg,0.1,1,0,30.18762
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_56_104.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_56_104.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_56_104.jpg,0.3,1,0,30.17178
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_56_181.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_56_181.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_56_181.jpg,0.45,1,0,30.14994
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_56_256.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_56_256.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_56_256.jpg,0,1,0,30.18859
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_56_352.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_56_352.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_56_352.jpg,0,1,0,30.19538
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_56_435.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_56_435.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_56_435.jpg,0,1,0,30.19044
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_56_537.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_56_537.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_56_537.jpg,0,1,0,30.19134
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_56_634.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_56_634.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_56_634.jpg,0.1,1,0,30.18838
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_56_752.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_56_752.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_56_752.jpg,0.4,1,0,30.1584
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_56_873.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_56_873.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_56_873.jpg,0,1,0,30.18483
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_56_987.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_56_987.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_56_987.jpg,0.15,1,0,30.18846
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_57_107.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_57_107.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_57_107.jpg,0.45,1,0,30.15594
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_57_212.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_57_212.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_57_212.jpg,0,1,0,30.18415
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_57_294.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_57_294.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_57_294.jpg,0,1,0,30.1895
D:\DANE_UDACITY\IMG\center_2019_03_16_14_33_57_368.jpg,D:\DANE_UDACITY\IMG\left_2019_03_16_14_33_57_368.jpg,D:\DANE_UDACITY\IMG\right_2019_03_16_14_33_57_368.jpg,0.05,1,0,30.19027
